plane,gene,assection_data_set_id
sagittal,Pld3,809
sagittal,Pld3,810
sagittal,Pld3,77464848
sagittal,Pld4,75831776
sagittal,Pld5,69527854
sagittal,Pld5,73811549
sagittal,Pld6,71832894
sagittal,Pldi,71920219
sagittal,Pldn,69169457
sagittal,Plec,68499093
sagittal,Plek,69783304
sagittal,Plek2,68632136
sagittal,Plekha1,583860
sagittal,Plekha2,75694416
sagittal,Plekha3,76081901
sagittal,Plekha4,67881772
sagittal,Plekha5,671250
sagittal,Plekha6,70546360
sagittal,Plekha7,69448644
sagittal,Plekha8,69114186
sagittal,Plekhb1,68196931
sagittal,Plekhb2,69028402
sagittal,Plekhf1,632484
sagittal,Plekhf2,68342294
sagittal,Plekhg1,69783310
sagittal,Plekhg2,68862138
sagittal,Plekhg3,69173232
sagittal,Plekhg4,73514827
sagittal,Plekhg5,69528981
sagittal,Plekhg6,69169732
sagittal,Plekhh1,70300857
sagittal,Plekhh2,70300863
sagittal,Plekhh3,583849
sagittal,Plekhj1,633304
sagittal,Plekhm1,75828202
sagittal,Plekhm2,70300869
sagittal,Plekhm3,68798352
sagittal,Plekhn1,74822579
sagittal,Plekho1,69407248
sagittal,Plekho2,68498220
sagittal,Plg,2486
sagittal,Plin1,74431408
sagittal,Plin2,75988239
sagittal,Plin3,71763468
sagittal,Plin4,71280778
sagittal,Plin5,176775
sagittal,Plk1,2488
sagittal,Plk1s1,70295882
sagittal,Plk2,69783322
sagittal,Plk3,71724563
sagittal,Plk4,75828170
sagittal,Plk5,69444873
sagittal,Pllp,1881
sagittal,Pln,69116799
sagittal,Plod1,77792637
sagittal,Plod2,68445119
sagittal,Plod3,69816308
sagittal,Plp1,813
sagittal,Plp1,2490
sagittal,Plp1,69117382
sagittal,Plp1,75457512
sagittal,Plp1,75457513
sagittal,Plp1,75457514
sagittal,Plp1,75457515
sagittal,Plp1,75492714
sagittal,Plp1,75492715
sagittal,Plp1,75492725
sagittal,Plp1,75492744
sagittal,Plp1,75496145
sagittal,Plp1,75496146
sagittal,Plp1,75496147
sagittal,Plp1,75496148
sagittal,Plp1,75496499
sagittal,Plp1,75496500
sagittal,Plp1,75496510
sagittal,Plp1,75496529
sagittal,Plp2,71377711
sagittal,Plrg1,392932
sagittal,Pls1,71495698
sagittal,Pls3,68269036
sagittal,Plscr1,632487
sagittal,Plscr2,75990837
sagittal,Plscr3,68341734
sagittal,Plscr4,68744456
sagittal,Plscr5,70595883
sagittal,Pltp,68269057
sagittal,Plunc,68797978
sagittal,Plunc,77790720
sagittal,Plxdc1,815
sagittal,Plxdc1,816
sagittal,Plxdc2,69028396
sagittal,Plxna1,69289721
sagittal,Plxna2,69013510
sagittal,Plxna3,1404
sagittal,Plxna4,69816320
sagittal,Plxnb1,1562
sagittal,Plxnb2,819
sagittal,Plxnb2,1264
sagittal,Plxnb2,71211647
sagittal,Plxnb3,1266
sagittal,Plxnb3,1267
sagittal,Plxnc1,821
sagittal,Plxnc1,822
sagittal,Plxnd1,69816326
sagittal,Plxnd1,74359449
sagittal,Pm20d1,69407678
sagittal,Pm20d2,74359742
sagittal,Pmaip1,824
sagittal,Pmch,56
sagittal,Pmch,81790712
sagittal,Pmepa1,74635331
sagittal,Pmf1,74822930
sagittal,Pmfbp1,69816332
sagittal,Pml,68301264
sagittal,Pmm1,71735835
sagittal,Pmm2,69012843
sagittal,Pmp22,826
sagittal,Pmp22,69117356
sagittal,Pmpca,74357590
sagittal,Pmpcb,69816338
sagittal,Pms1,75990557
sagittal,Pms2,69816344
sagittal,Pmvk,68522491
sagittal,Pnck,828
sagittal,Pnck,829
sagittal,Pnkd,69262253
sagittal,Pnkp,69015093
sagittal,Pnlip,76081011
sagittal,Pnliprp1,69816356
sagittal,Pnliprp2,69816362
sagittal,Pnma1,69816368
sagittal,Pnma2,69816374
sagittal,Pnma3,71763553
sagittal,Pnma5,77620283
sagittal,Pnmal2,70787426
sagittal,Pnmt,76081013
sagittal,Pnn,69816386
sagittal,Pnn,70919603
sagittal,Pno1,587421
sagittal,Pnoc,73679032
sagittal,Pnoc,80514157
sagittal,Pnp,68191558
sagittal,Pnpla1,70722904
sagittal,Pnpla2,68743841
sagittal,Pnpla3,68522410
sagittal,Pnpla5,71891563
sagittal,Pnpla6,71280688
sagittal,Pnpla7,69134232
sagittal,Pnpo,686203
sagittal,Pnpt1,69838568
sagittal,Pnrc1,2502
sagittal,Pnrc2,2492
sagittal,Poc1a,68545806
sagittal,Poc1b,71486989
sagittal,Poc5,686186
sagittal,Podn,70300875
sagittal,Podnl1,100146162
sagittal,Podxl,69816392
sagittal,Podxl2,75692873
sagittal,Pof1b,74635433
sagittal,Pofut1,69012699
sagittal,Pofut1,71209859
sagittal,Pofut2,148
sagittal,Pogk,68798340
sagittal,Pogz,513488
sagittal,Pola1,69816398
sagittal,Pola2,68196964
sagittal,Polb,69174511
sagittal,Pold1,75694340
sagittal,Pold2,67979050
sagittal,Pold3,69817145
sagittal,Pold4,71764195
sagittal,Poldip2,386018
sagittal,Poldip3,71487151
sagittal,Pole,75931431
sagittal,Pole2,68798465
sagittal,Pole3,68117983
sagittal,Pole3,70813383
sagittal,Pole4,71664132
sagittal,Polg,73617474
sagittal,Polg2,71920497
sagittal,Polh,69817151
sagittal,Poli,69817157
sagittal,Polk,71656651
sagittal,Poll,67978500
sagittal,Polm,71656135
sagittal,Poln,73423975
sagittal,Polq,76081017
sagittal,Polr1a,68666900
sagittal,Polr1b,71377753
sagittal,Polr1c,69816798
sagittal,Polr1c,70918886
sagittal,Polr1d,68499368
sagittal,Polr1e,71608283
sagittal,Polr2a,69816685
sagittal,Polr2b,686189
sagittal,Polr2c,76081912
sagittal,Polr2d,413780
sagittal,Polr2e,71211734
sagittal,Polr2f,75861880
sagittal,Polr2g,392911
sagittal,Polr2h,68191474
sagittal,Polr2j,70946133
sagittal,Polr2k,75198106
sagittal,Polr3a,68843787
sagittal,Polr3b,69816691
sagittal,Polr3c,68637688
sagittal,Polr3d,70429363
sagittal,Polr3e,678715
sagittal,Polr3f,68269694
sagittal,Polr3g,68545483
sagittal,Polr3gl,68795398
sagittal,Polr3h,393250
sagittal,Polr3h,81599664
sagittal,Polr3k,70439087
sagittal,Polrmt,69816697
sagittal,Pom121,68843811
sagittal,Pom121l12,70608604
sagittal,Pom121l2,70295554
sagittal,Pomc,2494
sagittal,Pomgnt1,532651
sagittal,Pomp,68196923
sagittal,Pomt1,69080732
sagittal,Pomt2,68798873
sagittal,Pon2,68162244
sagittal,Pon3,80514008
sagittal,Pop1,67881768
sagittal,Pop4,79360239
sagittal,Pop5,67815954
sagittal,Pop7,686220
sagittal,Popdc2,68798418
sagittal,Popdc3,79913219
sagittal,Por,69549250
sagittal,Porcn,71763559
sagittal,Postn,74822937
sagittal,Pot1a,76097731
sagittal,Pot1b,70609232
sagittal,Poteg,74579981
sagittal,Pou1f1,69117158
sagittal,Pou2af1,68743739
sagittal,Pou2f1,1564
sagittal,Pou2f2,81657683
sagittal,Pou2f3,74578341
sagittal,Pou3f2,73949665
sagittal,Pou3f2,81655548
sagittal,Pou3f4,70795937
sagittal,Pou3f4,77924474
sagittal,Pou3f4,81655550
sagittal,Pou4f1,71280601
sagittal,Pou4f2,71325342
sagittal,Pou4f3,71609031
sagittal,Pou5f1,71325348
sagittal,Pou5f2,100145348
sagittal,Pou6f1,69838014
sagittal,Pou6f2,69289727
sagittal,Ppa1,74635292
sagittal,Ppa2,69080009
sagittal,Ppan,75774644
sagittal,Ppap2a,831
sagittal,Ppap2b,392933
sagittal,Ppap2c,68269550
sagittal,Ppapdc1a,69530768
sagittal,Ppapdc1b,74635180
sagittal,Ppapdc2,71213005
sagittal,Ppapdc3,75695630
sagittal,Ppara,77454629
sagittal,Ppard,77924442
sagittal,Pparg,2496
sagittal,Ppargc1a,70813293
sagittal,Ppargc1a,71022954
sagittal,Ppargc1b,71325354
sagittal,Ppat,68158075
sagittal,Ppat,71211272
sagittal,Ppbp,76081001
sagittal,Ppcdc,68744044
sagittal,Ppcs,68341621
sagittal,Ppdpf,68919880
sagittal,Ppef1,70300881
sagittal,Ppef2,68157393
sagittal,Ppfia1,71377793
sagittal,Ppfia2,71496504
sagittal,Ppfia3,69202693
sagittal,Ppfia4,69817187
sagittal,Ppfibp1,71920499
sagittal,Ppfibp2,69817193
sagittal,Pphln1,69080527
sagittal,Ppia,69817199
sagittal,Ppib,74580984
sagittal,Ppic,70546378
sagittal,Ppid,100145375
sagittal,Ppie,69012723
sagittal,Ppif,68269060
sagittal,Ppig,71920500
sagittal,Ppig,73512516
sagittal,Ppih,68667282
sagittal,Ppil1,68844134
sagittal,Ppil2,69549249
sagittal,Ppil3,69015272
sagittal,Ppil4,69134481
sagittal,Ppil5,71991858
sagittal,Ppil6,74359509
sagittal,Ppip5k1,70231212
sagittal,Ppip5k2,68667479
sagittal,Ppl,69028605
sagittal,Ppm1a,2498
sagittal,Ppm1b,68193051
sagittal,Ppm1d,68080695
sagittal,Ppm1e,100144389
sagittal,Ppm1f,68845382
sagittal,Ppm1g,2500
sagittal,Ppm1h,71809259
sagittal,Ppm1j,71280868
sagittal,Ppm1k,69514452
sagittal,Ppm1l,70300887
sagittal,Ppm1m,68798205
sagittal,Ppm1n,71574600
sagittal,Ppme1,70430702
sagittal,Ppnr,76003315
sagittal,Ppox,68076525
sagittal,Ppp1ca,69015542
sagittal,Ppp1cb,69817205
sagittal,Ppp1cc,513023
sagittal,Ppp1r10,68911019
sagittal,Ppp1r11,532738
sagittal,Ppp1r12a,74581146
sagittal,Ppp1r12a,81600604
sagittal,Ppp1r12b,76003611
sagittal,Ppp1r13b,68798992
sagittal,Ppp1r14a,70546384
sagittal,Ppp1r14b,70723531
sagittal,Ppp1r14c,75831722
sagittal,Ppp1r14d,68499320
sagittal,Ppp1r15a,71789861
sagittal,Ppp1r15b,70523739
sagittal,Ppp1r16a,77932807
sagittal,Ppp1r16b,69289733
sagittal,Ppp1r1a,75774635
sagittal,Ppp1r1b,576432
sagittal,Ppp1r1c,76081019
sagittal,Ppp1r2,69817217
sagittal,Ppp1r3a,74749168
sagittal,Ppp1r3b,69817223
sagittal,Ppp1r3c,70546390
sagittal,Ppp1r3d,71213671
sagittal,Ppp1r3d,75990862
sagittal,Ppp1r3f,69817229
sagittal,Ppp1r3g,71492844
sagittal,Ppp1r7,833
sagittal,Ppp1r8,68160833
sagittal,Ppp1r9a,68797721
sagittal,Ppp1r9b,68151446
sagittal,Ppp2ca,67978736
sagittal,Ppp2cb,69080053
sagittal,Ppp2cb,81600088
sagittal,Ppp2r1a,68667946
sagittal,Ppp2r1b,69835562
sagittal,Ppp2r2a,70920027
sagittal,Ppp2r2b,1656
sagittal,Ppp2r2c,69817240
sagittal,Ppp2r2d,70784988
sagittal,Ppp2r3a,100142518
sagittal,Ppp2r3c,71656060
sagittal,Ppp2r3d,75214935
sagittal,Ppp2r4,68668048
sagittal,Ppp2r5a,68148738
sagittal,Ppp2r5b,68844032
sagittal,Ppp2r5c,73927607
sagittal,Ppp2r5d,74059351
sagittal,Ppp2r5e,71280682
sagittal,Ppp3ca,69817246
sagittal,Ppp3cb,71325360
sagittal,Ppp3cc,70784994
sagittal,Ppp3r1,70812895
sagittal,Ppp3r1,71608201
sagittal,Ppp3r2,69817252
sagittal,Ppp4c,632486
sagittal,Ppp4r1,67787349
sagittal,Ppp4r2,69817258
sagittal,Ppp4r4,69446268
sagittal,Ppp5c,413805
sagittal,Ppp6c,71210376
sagittal,Ppp6c,75695649
sagittal,Ppp6r1,68911023
sagittal,Ppp6r2,67787331
sagittal,Ppp6r3,323168
sagittal,Pppde1,70445514
sagittal,Pppde2,68862048
sagittal,Pprc1,513021
sagittal,Ppt1,69446929
sagittal,Ppt1,69817264
sagittal,Ppt1,70919041
sagittal,Ppt1,71210049
sagittal,Ppt2,70546396
sagittal,Pptc7,69446358
sagittal,Ppwd1,76003375
sagittal,Ppy,70812793
sagittal,Ppy,71991971
sagittal,Ppyr1,69258316
sagittal,Pqbp1,68269676
sagittal,Pqbp1,70919758
sagittal,Pqlc1,413790
sagittal,Pqlc2,68161456
sagittal,Praf2,69549607
sagittal,Pram1,71213806
sagittal,Prame,71891880
sagittal,Pramef12,71891934
sagittal,Pramef8,68918703
sagittal,Pramel1,73423990
sagittal,Pramel3,75990412
sagittal,Pramel4,70300899
sagittal,Pramel6,76003577
sagittal,Pramel7,68667575
sagittal,Prap1,75831747
sagittal,Prc1,80514004
sagittal,Prcc,68799143
sagittal,Prcp,69014518
sagittal,Prdm1,75985912
sagittal,Prdm10,70300905
sagittal,Prdm11,69445677
sagittal,Prdm14,72472395
sagittal,Prdm15,73514833
sagittal,Prdm16,68845323
sagittal,Prdm2,69289745
sagittal,Prdm2,73906125
sagittal,Prdm4,69289751
sagittal,Prdm5,69289757
sagittal,Prdm6,74514085
sagittal,Prdm9,67765700
sagittal,Prdx1,837
sagittal,Prdx1,70795736
sagittal,Prdx2,75233570
sagittal,Prdx3,633302
sagittal,Prdx4,67979052
sagittal,Prdx4,70918958
sagittal,Prdx5,69817270
sagittal,Prdx6,686199
sagittal,Prdx6-rs1-ps,70300911
sagittal,Prdxdd1,70203435
sagittal,Preb,73584783
sagittal,Prelid1,68441460
sagittal,Prelid1,81600090
sagittal,Prelid2,70231929
sagittal,Prelp,68637832
sagittal,Prep,69059821
sagittal,Prepl,70431259
sagittal,Prex1,70946227
sagittal,Prex2,69626843
sagittal,Prex2,100144925
sagittal,Prf1,76081021
sagittal,Prg2,76081023
sagittal,Prg3,75931519
sagittal,Prg4,76081025
sagittal,Prickle1,69817294
sagittal,Prickle2,70300917
sagittal,Prickle3,69262322
sagittal,Prim1,77464986
sagittal,Prim2,68795443
sagittal,Prkaa1,74635797
sagittal,Prkaa2,71212129
sagittal,Prkab1,68076974
sagittal,Prkab2,69013603
sagittal,Prkaca,532575
sagittal,Prkacb,73424011
sagittal,Prkag1,69817300
sagittal,Prkag2,30
sagittal,Prkag2,68341256
sagittal,Prkag3,71210816
sagittal,Prkar1a,70429369
sagittal,Prkar1b,564653
sagittal,Prkar2a,71381127
sagittal,Prkar2b,68666810
sagittal,Prkca,839
sagittal,Prkca,79913320
sagittal,Prkcb,69104118
sagittal,Prkcc,69817306
sagittal,Prkcd,69013272
sagittal,Prkcdbp,69080013
sagittal,Prkce,69817312
sagittal,Prkce,75991096
sagittal,Prkch,71608225
sagittal,Prkci,68546554
sagittal,Prkcq,69817324
sagittal,Prkcsh,71664144
sagittal,Prkcz,842
sagittal,Prkcz,843
sagittal,Prkd1,69817318
sagittal,Prkd2,69524503
sagittal,Prkd2,70919776
sagittal,Prkd3,68162260
sagittal,Prkd3,71152587
sagittal,Prkdc,69817330
sagittal,Prkg1,69817336
sagittal,Prkg2,69816703
sagittal,Prkra,564761
sagittal,Prkrip1,68545539
sagittal,Prkrir,69169773
sagittal,Prkx,70946160
sagittal,Prkx,77792024
sagittal,Prl,75861792
sagittal,Prl2a1,71919236
sagittal,Prl2b1,71919224
sagittal,Prl2c2,68667673
sagittal,Prl3a1,75931620
sagittal,Prl3b1,75931483
sagittal,Prl3c1,71891641
sagittal,Prl4a1,68667073
sagittal,Prl5a1,68667109
sagittal,Prl6a1,69817354
sagittal,Prl7a1,68667061
sagittal,Prl7a2,74581235
sagittal,Prl7b1,74581241
sagittal,Prl7c1,71832994
sagittal,Prl7d1,69783316
sagittal,Prl8a1,75931611
sagittal,Prl8a2,75931607
sagittal,Prl8a6,71919254
sagittal,Prl8a8,71764488
sagittal,Prl8a9,71656664
sagittal,Prlhr,69257385
sagittal,Prlr,1269
sagittal,Prlr,69526444
sagittal,Prm1,69174505
sagittal,Prm2,75860928
sagittal,Prm3,74822868
sagittal,Prmt1,75695659
sagittal,Prmt10,70230879
sagittal,Prmt2,578
sagittal,Prmt3,69113686
sagittal,Prmt5,68161465
sagittal,Prmt6,74431679
sagittal,Prmt7,68203511
sagittal,Prmt8,74743441
sagittal,Prnd,67881780
sagittal,Prnp,1406
sagittal,Proc,68301383
sagittal,Procr,68523366
sagittal,Prodh,75694299
sagittal,Prodh2,69549266
sagittal,Prok2,70300929
sagittal,Prokr1,69859719
sagittal,Prokr2,69257636
sagittal,Prol1,72737
sagittal,Prom1,79756306
sagittal,Prom2,68498519
sagittal,Prop1,71325366
sagittal,Pros1,69817360
sagittal,Prosapip1,68745018
sagittal,Prosc,69817366
sagittal,Prox1,69289763
sagittal,Prox2,69353735
sagittal,Proz,678700
sagittal,Prpf18,69407290
sagittal,Prpf19,68191420
sagittal,Prpf3,76081905
sagittal,Prpf31,564748
sagittal,Prpf38a,75831730
sagittal,Prpf38b,70598375
sagittal,Prpf39,74427050
sagittal,Prpf4,100146143
sagittal,Prpf40b,71493050
sagittal,Prpf4b,69134493
sagittal,Prpf4b,71152581
sagittal,Prpf6,119683
sagittal,Prpf8,68667270
sagittal,Prph,68924703
sagittal,Prph2,75990505
sagittal,Prps1,69817372
sagittal,Prps1l1,70201235
sagittal,Prps1l1,77799031
sagittal,Prps2,69080734
sagittal,Prpsap1,73424023
sagittal,Prpsap2,74357602
sagittal,Prr11,68161471
sagittal,Prr12,68080698
sagittal,Prr13,69080490
sagittal,Prr14,413775
sagittal,Prr15,71496510
sagittal,Prr15l,80514101
sagittal,Prr16,69443415
sagittal,Prr18,69447782
sagittal,Prr3,512753
sagittal,Prr5,68151343
sagittal,Prr5l,68797510
sagittal,Prr9,70228310
sagittal,Prrc1,68269048
sagittal,Prrg1,71378075
sagittal,Prrg2,71608228
sagittal,Prrg3,69672946
sagittal,Prrg4,69447882
sagittal,Prrt3,68843943
sagittal,Prrt4,74822583
sagittal,Prrx1,71161507
sagittal,Prrx2,1523
sagittal,Prrxl1,71325372
sagittal,Prss12,68631869
sagittal,Prss16,75931615
sagittal,Prss21,71919511
sagittal,Prss22,69014752
sagittal,Prss23,583869
sagittal,Prss27,71281313
sagittal,Prss28,73514845
sagittal,Prss29,71280970
sagittal,Prss3,71210822
sagittal,Prss30,513230
sagittal,Prss32,68666487
sagittal,Prss33,73514851
sagittal,Prss34,70300935
sagittal,Prss35,69816709
sagittal,Prss35,70919591
sagittal,Prss36,69530959
sagittal,Prss37,71919397
sagittal,Prss38,71764357
sagittal,Prss39,71377885
sagittal,Prss40,69980280
sagittal,Prss41,74580727
sagittal,Prss42,69174445
sagittal,Prss43,71281837
sagittal,Prss45,72182966
sagittal,Prss46,70201510
sagittal,Prss50,76003338
sagittal,Prss51,74581313
sagittal,Prss52,69113734
sagittal,Prss54,72283462
sagittal,Prss8,68443274
sagittal,Prssl1,69817384
sagittal,Prtg,75931594
sagittal,Prune,68861803
sagittal,Prune2,58
sagittal,Prune2,59
sagittal,Prune2,71809205
sagittal,Prx,71210846
sagittal,Psap,847
sagittal,Psap,848
sagittal,Psap,70919346
sagittal,Psapl1,71493008
sagittal,Psat1,76081936
sagittal,Psca,71377812
sagittal,Psd,69352896
sagittal,Psd2,73712870
sagittal,Psd3,69095967
sagittal,Psd3,71152515
sagittal,Psd3,71212211
sagittal,Psd3,71580198
sagittal,Psd3,74265213
sagittal,Psd4,69817396
sagittal,Psen1,79760446
sagittal,Psen2,70539161
sagittal,Psenen,69173331
sagittal,Psg16,79354739
sagittal,Psg17,75233775
sagittal,Psg28,74277432
sagittal,Psip1,70565135
sagittal,Pskh1,68667342
sagittal,Psma1,413778
sagittal,Psma2,68797492
sagittal,Psma3,69817402
sagittal,Psma5,68269568
sagittal,Psma6,69817408
sagittal,Psma7,75198064
sagittal,Psma8,75985879
sagittal,Psmb1,74059243
sagittal,Psmb10,69080029
sagittal,Psmb11,100144866
sagittal,Psmb2,70473951
sagittal,Psmb3,634449
sagittal,Psmb4,68196974
sagittal,Psmb5,576433
sagittal,Psmb5,81599656
sagittal,Psmb6,69080020
sagittal,Psmb7,69014818
sagittal,Psmb8,68269544
sagittal,Psmb9,71377822
sagittal,Psmc1,71764207
sagittal,Psmc2,67936415
sagittal,Psmc3,392935
sagittal,Psmc3,70919149
sagittal,Psmc3ip,68445638
sagittal,Psmc4,513224
sagittal,Psmc5,67815945
sagittal,Psmc6,69817420
sagittal,Psmc6,70919681
sagittal,Psmc6,81600150
sagittal,Psmd1,74059253
sagittal,Psmd10,68637455
sagittal,Psmd11,69817426
sagittal,Psmd12,532629
sagittal,Psmd13,69817432
sagittal,Psmd14,69080012
sagittal,Psmd2,68157415
sagittal,Psmd3,393258
sagittal,Psmd4,2504
sagittal,Psmd5,532751
sagittal,Psmd6,68269288
sagittal,Psmd7,71377824
sagittal,Psmd8,393265
sagittal,Psmd9,69262237
sagittal,Psme1,69816715
sagittal,Psme2,70539164
sagittal,Psme2b-ps,75990413
sagittal,Psme3,70429375
sagittal,Psme4,69817444
sagittal,Psmf1,532650
sagittal,Psmf1,77910645
sagittal,Psmg1,77454963
sagittal,Psmg2,67765704
sagittal,Psmg3,275680
sagittal,Psors1c2,70300953
sagittal,Psp,79544890
sagittal,Pspc1,71656122
sagittal,Psph,68269067
sagittal,Pspn,71377826
sagittal,Psrc1,68445101
sagittal,Pstk,72182972
sagittal,Pstpip1,69817456
sagittal,Pstpip2,80514000
sagittal,Ptafr,69863248
sagittal,Ptar1,69407941
sagittal,Ptbp1,76081929
sagittal,Ptbp2,71724010
sagittal,Ptcd1,69817457
sagittal,Ptcd2,75214936
sagittal,Ptcd3,70609222
sagittal,Ptch1,69817625
sagittal,Ptchd1,69447810
sagittal,Ptchd2,77620810
sagittal,Ptchd3,71891731
sagittal,Ptcra,100144888
sagittal,Ptdss1,513476
sagittal,Ptdss2,68745209
sagittal,Pten,68445185
sagittal,Pter,71763849
sagittal,Ptf1a,81657673
sagittal,Ptgdr,75233665
sagittal,Ptgds,852
sagittal,Ptgds,68192996
sagittal,Ptger1,71325378
sagittal,Ptger2,79534953
sagittal,Ptger3,71325384
sagittal,Ptger4,100144113
sagittal,Ptges,70565141
sagittal,Ptges2,67978412
sagittal,Ptges3,75214937
sagittal,Ptgfr,69288249
sagittal,Ptgfrn,69817643
sagittal,Ptgir,69863249
sagittal,Ptgis,69817649
sagittal,Ptgr1,68269592
sagittal,Ptgr2,76098389
sagittal,Ptgs1,79911536
sagittal,Ptgs2,68667904
sagittal,Pth,74821913
sagittal,Pth1r,100144111
sagittal,Pth2r,69863250
sagittal,Pthlh,69015326
sagittal,Ptk2,532764
sagittal,Ptk2b,71920502
sagittal,Ptk6,71377836
sagittal,Ptk7,69817661
sagittal,Ptma,69816721
sagittal,Ptms,68798711
sagittal,Ptn,2508
sagittal,Ptn,77455034
sagittal,Ptov1,74581086
sagittal,Ptp4a1,69014440
sagittal,Ptp4a2,70813353
sagittal,Ptp4a2,71280538
sagittal,Ptp4a2,77799059
sagittal,Ptp4a3,71735828
sagittal,Ptpdc1,69527740
sagittal,Ptpla,69817667
sagittal,Ptplad1,67765732
sagittal,Ptplad2,587424
sagittal,Ptplb,75695645
sagittal,Ptpmt1,74581056
sagittal,Ptpn1,76003580
sagittal,Ptpn11,77620471
sagittal,Ptpn12,68798861
sagittal,Ptpn13,69028432
sagittal,Ptpn14,69817673
sagittal,Ptpn14,73927769
sagittal,Ptpn18,2510
sagittal,Ptpn2,76097717
sagittal,Ptpn20,69817679
sagittal,Ptpn21,71377846
sagittal,Ptpn21,77799015
sagittal,Ptpn22,68743763
sagittal,Ptpn23,69817691
sagittal,Ptpn3,70786719
sagittal,Ptpn3,71378350
sagittal,Ptpn4,71378378
sagittal,Ptpn5,71378389
sagittal,Ptpn6,100146055
sagittal,Ptpn7,71021051
sagittal,Ptpn9,70565147
sagittal,Ptpn9,70919824
sagittal,Ptpra,71378408
sagittal,Ptprb,71378418
sagittal,Ptprc,71378437
sagittal,Ptprcap,104596
sagittal,Ptprd,856
sagittal,Ptprd,857
sagittal,Ptpre,69817733
sagittal,Ptprg,74430888
sagittal,Ptprh,75043671
sagittal,Ptprj,69816727
sagittal,Ptprk,71378456
sagittal,Ptprm,865
sagittal,Ptprn,71381133
sagittal,Ptprn2,69236592
sagittal,Ptpro,70525783
sagittal,Ptprr,71377856
sagittal,Ptprs,69817751
sagittal,Ptprt,867
sagittal,Ptpru,859
sagittal,Ptpru,860
sagittal,Ptprv,77620289
sagittal,Ptprz1,71487157
sagittal,Ptrf,69817763
sagittal,Ptrf,74822601
sagittal,Ptrh1,69202250
sagittal,Ptrh2,68633318
sagittal,Pts,68148753
sagittal,Pttg1,71608284
sagittal,Pttg1ip,1957
sagittal,Ptx3,100146051
sagittal,Ptx4,72081607
sagittal,Puf60,69202675
sagittal,Pum1,73424038
sagittal,Pum2,68845514
sagittal,Purb,70813173
sagittal,Purb,71609032
sagittal,Purg,69817769
sagittal,Pus1,532760
sagittal,Pus10,68161476
sagittal,Pus3,71763565
sagittal,Pus7,70919806
sagittal,Pus7,74990484
sagittal,Pus7l,69407403
sagittal,Pusl1,70786833
sagittal,Pvalb,869
sagittal,Pvalb,75457579
sagittal,Pvalb,75457580
sagittal,Pvalb,75457581
sagittal,Pvalb,75457591
sagittal,Pvalb,75492803
sagittal,Pvalb,75492804
sagittal,Pvalb,75492814
sagittal,Pvalb,75492824
sagittal,Pvalb,75496180
sagittal,Pvalb,75496190
sagittal,Pvalb,75496191
sagittal,Pvalb,75496201
sagittal,Pvalb,75496597
sagittal,Pvalb,75496607
sagittal,Pvalb,75496608
sagittal,Pvalb,75496619
sagittal,Pvalb,100055042
sagittal,Pvalb,100055064
sagittal,Pvalb,100055067
sagittal,Pvr,69817775
sagittal,Pvr,79632253
sagittal,Pvrl1,73424053
sagittal,Pvrl2,119697
sagittal,Pvrl3,69816733
sagittal,Pvrl3,100055041
sagittal,Pvrl3,100055047
sagittal,Pvrl3,100055055
sagittal,Pvrl3,100142451
sagittal,Pvrl3,100142538
sagittal,Pvrl4,100144179
sagittal,Pvt1,74359718
sagittal,Pwp1,67787339
sagittal,Pwp2,2514
sagittal,Pwwp2a,71211602
sagittal,Pwwp2a,71380501
sagittal,Pwwp2b,70300965
sagittal,Pwwp2b,71211770
sagittal,Pxdn,70539244
sagittal,Pxk,71487172
sagittal,Pxmp2,69015146
sagittal,Pxmp3,80513994
sagittal,Pxmp4,68499225
sagittal,Pxn,1815
sagittal,Pxn,70918970
sagittal,Pxt1,70300971
sagittal,Pycard,68269285
sagittal,Pycr1,70473957
sagittal,Pycr2,68269281
sagittal,Pycr2,77923131
sagittal,Pycrl,2516
sagittal,Pycrl,70918790
sagittal,Pygb,227737
sagittal,Pygl,75826661
sagittal,Pygm,75198214
sagittal,Pygo1,69289769
sagittal,Pygo2,68845627
sagittal,Pyhin1,71764715
sagittal,Pyroxd1,71612418
sagittal,Pyroxd2,71493165
sagittal,Pyy,75214925
sagittal,Pyy,80513998
sagittal,Pzp,69015212
sagittal,Qars,69169893
sagittal,Qdpr,631703
sagittal,Qk,68797858
sagittal,Qpct,583848
sagittal,Qpctl,75831771
sagittal,Qprt,71617020
sagittal,Qrfp,71210780
sagittal,Qrfpr,70724756
sagittal,Qrich1,70542888
sagittal,Qrich1,74359413
sagittal,Qrich2,71992001
sagittal,Qrsl1,69817787
sagittal,Qser1,69407714
sagittal,Qsox1,69817793
sagittal,Qsox2,71656073
sagittal,Qtrt1,68920821
sagittal,Qtrtd1,71654123
sagittal,R3hcc1,69353614
sagittal,R3hdm1,69133668
sagittal,R3hdm2,69353203
sagittal,R3hdml,100144126
sagittal,R74862,71735834
sagittal,Rab1,68191486
sagittal,Rab10,69817799
sagittal,Rab11a,71724017
sagittal,Rab11b,69816739
sagittal,Rab11fip1,69407744
sagittal,Rab11fip2,70300977
sagittal,Rab11fip3,68410554
sagittal,Rab11fip4,71378475
sagittal,Rab11fip4,74300777
sagittal,Rab11fip5,74059272
sagittal,Rab12,70565153
